Id,SalePrice
2734,144909.67128799032
2735,132778.405855961
2736,135324.23766964773
2737,117181.54696204067
2738,139445.17956944322
2739,159883.72942423075
2740,132999.60284541454
2741,143262.41342603593
2742,155719.5124307735
2743,155610.74756279084
2744,155537.20257101662
2745,142079.72053803495
2746,134096.47421425514
2747,154036.93963778592
2748,130381.85524022658
2749,125997.0866650728
2750,127256.54039250388
2751,129408.68061895313
2752,208785.63641948462
2753,151542.15664459788
2754,195427.3018545166
2755,139041.974472678
2756,95170.7074862312
2757,73782.22509105653
2758,88106.24587781052
2759,160211.73694532545
2760,121462.18114216639
2761,140473.18766666105
2762,141538.73625559828
2763,186251.519661979
2764,151329.9244676486
2765,284743.9563613276
2766,120928.4916051679
2767,86703.42010152787
2768,127094.22797107192
2769,129013.99164686857
2770,139252.0305009098
2771,103864.28072185998
2772,108916.40285267991
2773,163823.2958390835
2774,142655.19140125762
2775,116699.71495042783
2776,148072.19189218976
2777,149022.4494074151
2778,108003.92724764226
2779,121380.71396406507
2780,100053.00309926317
2781,93281.72144468737
2782,96109.06218932189
2783,94319.26960745607
2784,122311.84474628682
2785,132710.6791754465
2786,66502.0797681452
2787,128901.86715700246
2788,75960.29567329795
2789,164965.63366761143
2790,93026.90273267182
2791,113963.98264562017
2792,53559.92938829801
2793,146721.77129825563
2794,97128.82040701655
2795,117859.6487595323
2796,95277.74506696667
2797,206488.1743421295
2798,107298.42483621911
2799,119344.22050248686
2800,76666.6026825342
2801,109635.98351593556
2802,132302.15336708815
2803,169041.29560891143
2804,132885.73978356752
2805,98854.91949575285
2806,87710.03767331787
2807,159076.5773640787
2808,142357.66258802667
2809,133563.55651974573
2810,123048.70842207728
2811,157721.22753724674
2812,166271.49247512314
2813,157799.59391449072
2814,162208.58386195425
2815,98337.8618378644
2816,225072.48583787313
2817,148685.12167749307
2818,131872.99460768592
2819,167234.4905347148
2820,135342.3342107661
2821,109533.816102229
2822,195474.26056463062
2823,295046.55351588764
2824,159680.2046118602
2825,142078.22015576452
2826,127855.02157052506
2827,141343.426332171
2828,225010.65972426234
2829,217275.56771903115
2830,231475.29614679978
2831,176006.07784461463
2832,233868.89099991714
2833,304192.55140001484
2834,224416.67309526357
2835,225114.7304602071
2836,190678.00819670127
2837,157485.59086041828
2838,148229.10652884078
2839,170825.70221811483
2840,200951.10605515662
2841,202510.17311487612
2842,227639.1727364787
2843,149321.93725819475
2844,174495.22210549095
2845,124842.67935052024
2846,207980.10679642207
2847,202777.37438801813
2848,214729.04520293447
2849,197504.352339682
2850,269838.9261516547
2851,217575.5525296096
2852,230145.15937628757
2853,232178.1391509563
2854,136334.86297573822
2855,199728.1211534782
2856,203020.45925481812
2857,189200.81367983622
2858,209075.59196769202
2859,115239.5932554069
2860,134938.4579058212
2861,128311.64259407244
2862,187791.09337028142
2863,130768.92835557595
2864,231741.6476066679
2865,149095.4722541021
2866,149777.8314739996
2867,99476.52979329505
2868,101461.36290571532
2869,100380.99536902612
2870,124895.79438072951
2871,89941.2659761638
2872,51002.10665710407
2873,101514.16431552121
2874,139629.72050135306
2875,122142.87752238671
2876,167908.33914458766
2877,142102.8594100004
2878,161347.7915626215
2879,136092.507791118
2880,107488.38470760993
2881,144041.87719812567
2882,171324.7345772731
2883,196859.62016641206
2884,200050.23634408246
2885,187370.32764554105
2886,225742.17897981097
2887,102174.28720276021
2888,140252.71357333794
2889,62960.49245248923
2890,78625.14338910204
2891,138275.61806465642
2892,44663.806600644064
2893,72166.79336195842
2894,55124.973699368595
2895,326284.70710359514
2896,268199.1614323374
2897,211004.6247049775
2898,152497.26136078496
2899,210686.92694989505
2900,160930.1631912583
2901,216360.88779549336
2902,182432.40653735565
2903,318896.9186207449
2904,338049.01049371174
2905,87272.71489928315
2906,194263.34429798104
2907,116392.8663558173
2908,129089.52670836994
2909,157953.2255069639
2910,76471.33245459014
2911,86165.29664422112
2912,153837.4016818132
2913,87203.5129395968
2914,82403.67257451905
2915,89952.3365023727
2916,88287.35052968717
2917,164772.40565255473
2918,122715.92424672004
2919,224847.66193244333
